timestamp,GPS_LAT,GPS_LON,PIXEL_0,PIXEL_1,PIXEL_2,PIXEL_3,PIXEL_4,PIXEL_5,PIXEL_6,PIXEL_7,PIXEL_8,PIXEL_9,PIXEL_10,PIXEL_11,PIXEL_12,PIXEL_13,PIXEL_14,PIXEL_15,PIXEL_16,PIXEL_17,PIXEL_18,PIXEL_19,PIXEL_20,PIXEL_21,PIXEL_22,PIXEL_23,PIXEL_24,PIXEL_25,PIXEL_26,PIXEL_27,PIXEL_28,PIXEL_29,PIXEL_30,PIXEL_31,PIXEL_32,PIXEL_33,PIXEL_34,PIXEL_35,PIXEL_36,PIXEL_37,PIXEL_38,PIXEL_39,PIXEL_40,PIXEL_41,PIXEL_42,PIXEL_43,PIXEL_44,PIXEL_45,PIXEL_46,PIXEL_47,PIXEL_48,PIXEL_49,PIXEL_50,PIXEL_51,PIXEL_52,PIXEL_53,PIXEL_54,PIXEL_55,PIXEL_56,PIXEL_57,PIXEL_58,PIXEL_59,PIXEL_60,PIXEL_61,PIXEL_62,PIXEL_63
2025-01-07 01:26:20,45.942360,6.915326,26.25,26.25,25.75,26.25,26.00,26.25,26.00,25.00,26.50,26.25,26.50,27.00,26.75,27.00,27.00,26.00,28.00,28.25,28.25,29.50,29.25,28.75,29.00,26.50,28.75,28.75,29.75,30.00,30.00,29.75,29.25,27.25,26.25,26.25,26.50,27.50,30.00,29.25,28.50,27.00,26.00,25.50,25.25,25.75,29.00,29.25,28.50,26.25,26.50,25.50,25.25,29.00,30.00,29.00,26.75,25.25,26.00,25.00,25.25,29.25,27.25,25.50,24.50,23.75
2025-01-07 01:26:23,50.429064,-2.125593,26.25,26.25,25.75,26.75,26.50,26.50,26.00,25.50,26.25,26.75,26.75,27.00,26.75,27.00,26.75,26.00,27.00,28.00,28.50,29.00,29.00,29.00,28.75,26.25,29.25,29.25,30.00,30.25,30.00,30.00,29.50,27.25,27.00,27.25,28.00,28.75,30.25,29.50,29.00,27.50,26.75,25.25,25.75,26.75,29.75,29.00,28.25,25.75,26.25,26.00,26.00,30.00,30.00,28.75,26.50,25.25,26.75,25.50,26.00,28.75,27.00,25.50,24.75,24.25
2025-01-07 01:26:26,46.247205,0.339264,26.00,26.00,26.00,26.25,26.25,26.25,25.75,24.75,26.75,26.75,27.00,26.75,27.50,27.25,26.50,26.25,28.00,28.50,28.75,28.75,28.75,28.75,28.75,26.50,29.25,29.50,30.00,30.25,30.25,29.75,29.25,27.50,26.75,26.75,27.75,29.25,30.25,29.75,29.00,27.00,26.00,25.50,25.25,26.00,29.50,29.25,28.25,25.50,26.25,25.75,25.50,29.00,30.00,29.00,26.50,24.75,26.00,25.50,25.50,29.50,27.50,25.50,24.25,23.75
2025-01-07 01:26:29,43.027132,-1.792491,26.25,26.75,26.25,26.25,26.25,26.50,26.25,25.75,27.00,26.75,27.25,27.00,27.00,27.50,26.75,26.50,28.25,28.50,29.00,29.25,29.75,29.75,28.75,26.75,29.50,29.50,29.75,30.00,30.50,30.50,29.50,27.75,27.00,26.50,26.75,27.75,30.00,29.75,28.75,27.00,26.50,25.75,25.75,26.00,29.75,29.25,28.25,26.25,26.50,26.00,26.00,30.00,29.75,28.75,26.75,25.00,26.50,26.00,26.00,30.00,27.00,25.25,24.75,24.50
2025-01-07 01:26:32,44.995077,7.380230,26.75,26.50,26.25,27.00,26.50,26.75,26.25,25.00,27.00,27.00,27.00,27.00,27.00,27.75,27.25,26.25,28.50,28.50,29.25,29.25,29.25,29.50,29.00,27.00,29.75,29.50,30.25,30.50,30.50,30.25,30.00,27.50,26.50,26.75,27.00,28.00,30.50,29.50,28.75,27.00,26.50,25.50,25.50,25.75,29.75,29.25,28.50,26.25,26.50,26.75,26.00,30.00,30.50,28.75,27.25,25.75,26.00,25.75,26.25,30.00,28.25,25.50,24.50,24.25
2025-01-07 01:26:36,44.201257,4.062426,26.25,26.25,26.00,26.25,26.75,26.25,26.25,25.00,26.50,26.50,27.25,27.25,27.00,27.00,27.25,26.50,28.50,28.25,28.75,29.50,29.75,29.00,28.75,26.00,29.00,29.00,30.25,30.25,30.50,30.25,29.00,27.25,26.50,26.25,26.50,28.00,30.25,29.25,28.75,27.00,26.00,25.25,25.50,26.50,29.50,29.00,28.50,25.50,26.25,26.25,25.25,29.75,29.75,28.75,27.00,25.25,26.25,25.25,26.00,29.75,27.00,25.50,24.00,24.25
2025-01-07 01:26:39,45.182530,3.534717,26.50,26.00,26.25,26.75,26.25,26.75,26.75,26.25,27.25,28.00,27.25,27.75,27.25,27.00,27.75,27.00,28.50,28.50,29.00,29.25,29.75,29.25,29.50,27.00,29.75,29.50,30.50,30.75,30.50,30.00,30.00,27.25,27.25,27.00,27.00,28.25,30.00,29.75,29.25,27.25,26.50,25.75,26.00,26.25,29.75,29.50,28.50,26.00,27.00,26.25,26.00,30.25,29.75,29.25,27.00,25.75,26.25,26.25,26.50,30.25,27.00,25.75,24.75,24.50
2025-01-07 01:26:42,47.548417,0.547920,26.50,26.50,26.25,26.00,26.00,26.00,26.25,26.25,25.75,26.75,26.50,26.50,27.00,27.00,27.00,26.50,26.25,27.25,27.50,27.00,29.50,29.25,29.25,26.75,26.50,27.75,29.00,27.50,29.75,29.50,29.50,27.25,25.75,28.50,29.25,28.50,29.00,30.00,29.00,27.50,26.75,26.75,28.25,28.25,28.25,29.00,29.00,26.00,26.75,27.00,29.25,30.25,29.50,29.50,26.75,25.50,27.00,26.50,26.00,29.50,28.50,25.75,25.00,24.50
2025-01-07 01:26:45,45.809470,3.234379,26.75,26.25,26.00,25.75,26.25,26.75,26.00,25.25,26.00,26.50,27.00,26.75,26.75,27.00,27.25,26.00,26.75,27.75,27.50,26.75,29.25,29.50,28.75,26.50,26.75,28.75,28.75,27.75,29.50,29.75,29.50,27.75,25.75,28.75,29.50,28.50,29.75,29.75,29.25,27.00,27.00,26.75,29.00,28.25,28.50,29.00,28.75,26.00,27.25,27.00,28.75,30.00,29.25,29.25,27.00,25.25,26.75,25.75,26.50,29.50,27.75,26.00,25.25,24.25
2025-01-07 01:26:48,46.684097,2.264546,26.00,25.75,26.00,25.75,26.00,26.00,25.50,25.25,25.75,26.25,26.25,26.50,26.75,26.75,26.75,25.75,26.25,27.50,27.25,26.75,29.25,29.25,28.50,26.50,26.00,28.75,28.50,27.50,29.25,29.50,29.25,27.25,25.50,28.25,29.00,28.25,28.75,30.00,29.25,27.25,26.75,26.75,29.25,28.75,28.25,28.50,28.75,26.00,26.75,26.50,28.25,29.75,29.50,29.00,26.50,25.25,25.75,25.50,26.50,29.50,27.50,25.50,24.25,24.25
2025-01-07 01:26:51,47.556247,-4.438678,26.25,26.50,26.50,26.25,26.25,26.25,26.50,25.50,26.00,26.75,26.25,26.50,26.75,27.50,27.25,26.25,27.00,28.00,27.25,27.25,29.50,29.25,29.00,27.00,27.00,29.00,29.00,27.75,29.75,29.50,29.25,27.50,26.00,29.00,29.00,28.75,29.50,30.25,29.00,27.50,26.75,27.00,29.25,29.00,28.50,29.25,29.25,26.25,27.00,27.00,28.75,29.75,29.50,29.00,26.75,26.00,27.00,26.25,26.25,29.25,28.50,25.50,25.00,24.25
2025-01-07 01:26:54,47.845581,3.834860,26.25,26.25,26.00,26.25,26.00,26.00,25.75,25.50,25.75,26.50,26.50,26.50,27.00,27.00,27.25,26.50,26.50,27.75,27.50,26.75,29.00,29.25,29.25,27.00,26.50,29.25,28.50,27.50,29.75,29.75,29.00,27.75,25.75,29.00,29.50,28.50,29.00,29.75,29.25,27.75,27.25,26.75,28.75,28.75,28.50,29.00,28.75,26.25,27.25,26.50,28.25,29.50,29.50,29.25,27.00,25.50,26.50,26.50,26.50,29.00,28.25,25.50,24.75,23.75
2025-01-07 01:26:57,45.521094,5.672362,25.75,26.00,26.50,27.00,26.00,26.50,26.25,25.75,26.00,26.50,27.00,27.00,27.50,27.25,26.75,26.50,27.00,28.00,27.75,27.00,29.25,29.25,29.00,26.50,26.50,28.75,29.25,27.50,29.25,29.75,29.00,27.25,26.25,29.00,29.25,28.50,29.25,30.00,29.75,27.50,26.75,27.00,29.25,28.50,28.75,28.75,29.00,26.50,27.00,26.75,28.25,29.50,29.50,29.00,27.00,25.50,26.25,26.00,26.50,29.25,28.50,26.00,25.25,24.25
2025-01-07 01:27:00,44.328385,1.589286,26.25,26.25,26.00,26.25,26.50,26.25,25.50,25.75,25.50,26.50,26.50,26.50,27.00,26.75,27.25,26.50,26.75,27.75,27.50,26.75,29.50,29.50,29.25,27.00,26.75,28.75,28.75,27.50,29.50,29.25,29.25,27.75,26.00,28.75,29.25,29.00,29.25,29.75,29.25,27.25,26.50,27.00,29.25,28.25,28.50,29.25,29.25,26.00,26.75,27.00,28.50,29.50,29.25,29.25,26.75,25.25,27.25,26.00,26.25,29.50,28.50,26.25,25.00,24.50
2025-01-07 01:27:04,48.880929,-2.675466,25.50,25.75,26.25,26.00,25.50,26.00,25.00,25.25,25.25,26.25,26.25,26.50,26.25,27.25,27.00,25.75,26.50,27.75,27.25,26.75,29.25,29.25,28.50,26.75,26.25,28.50,28.25,27.25,29.25,29.25,29.00,27.50,26.00,29.00,28.75,28.50,29.00,29.50,29.00,26.75,26.75,26.75,29.00,28.25,28.50,29.00,29.00,26.25,26.75,26.00,28.25,29.75,29.00,29.00,27.00,25.50,25.75,26.00,26.00,29.25,28.00,25.50,25.00,23.75
2025-01-07 01:27:07,41.630254,8.310401,26.50,26.25,26.50,26.25,26.50,26.75,26.25,25.25,26.25,26.50,26.75,26.75,27.50,27.25,27.25,26.25,27.00,27.75,27.75,27.25,30.00,29.75,28.75,27.00,26.25,29.25,29.00,28.00,29.75,29.50,29.00,27.50,26.00,29.00,29.00,28.75,29.50,30.25,29.25,27.50,26.75,26.75,29.25,28.75,29.00,29.25,29.00,25.50,27.00,26.50,28.50,29.75,29.50,29.00,26.75,25.25,26.50,26.25,26.50,29.25,28.00,26.25,24.75,23.75
2025-01-07 01:27:10,47.492134,0.557432,27.00,26.75,26.25,26.50,26.25,26.75,26.50,26.00,27.25,27.00,27.75,27.75,27.25,27.25,27.00,26.75,28.50,29.00,29.00,29.50,29.75,29.75,29.25,27.50,29.75,29.75,30.25,30.50,30.50,30.00,29.50,28.00,26.75,26.50,27.00,28.25,30.50,29.75,29.00,27.25,26.50,25.75,25.75,26.25,30.00,29.25,28.75,26.25,26.75,26.00,26.00,29.50,30.00,29.00,26.75,25.25,26.25,26.00,25.75,29.50,27.75,25.75,25.00,24.25
2025-01-07 01:27:13,43.552031,-0.878372,27.25,26.75,26.00,27.00,27.25,26.50,26.25,26.50,27.00,27.25,27.25,28.00,27.00,27.75,27.50,26.50,28.75,29.25,29.50,30.00,30.00,30.25,30.00,27.50,29.75,30.25,30.75,30.75,31.25,30.75,30.25,27.75,27.50,27.25,27.75,28.75,30.50,29.75,29.25,27.00,26.75,26.25,25.50,26.75,30.25,29.50,28.75,26.50,26.50,26.25,26.75,30.00,30.25,29.25,27.50,25.50,26.50,26.50,26.75,29.50,28.25,26.00,24.75,24.50
2025-01-07 01:27:16,45.138114,3.788809,26.50,26.25,26.25,26.25,26.25,26.50,25.50,25.50,26.50,26.75,26.75,27.25,27.00,27.50,26.75,27.00,28.00,29.25,29.00,29.75,29.75,29.50,29.00,27.50,29.25,29.75,30.25,30.50,30.75,30.25,29.75,27.75,26.75,27.00,26.75,28.25,30.50,29.75,28.75,27.50,26.50,25.25,25.25,26.00,29.75,29.50,29.00,25.50,27.00,26.25,25.75,29.75,30.25,29.00,26.75,25.25,26.50,25.50,25.75,29.25,28.25,26.50,25.00,24.50
2025-01-07 01:27:19,42.029168,8.114830,26.25,27.00,26.25,26.50,26.50,27.00,26.50,26.00,27.00,27.00,27.75,27.75,27.75,28.00,27.50,26.25,27.75,29.25,30.00,30.25,30.50,29.75,29.50,27.25,29.50,30.00,30.50,31.00,30.75,30.75,29.75,28.00,27.25,26.75,27.50,29.00,30.50,29.50,29.50,27.75,26.25,25.75,25.75,26.25,30.00,29.75,29.00,26.50,26.75,26.25,26.00,29.50,31.00,29.75,27.75,26.00,26.50,26.00,26.50,29.75,28.50,27.00,25.50,24.50
2025-01-07 01:27:22,46.001774,1.144036,26.25,26.50,26.00,26.75,26.75,26.50,26.50,25.75,26.75,27.00,28.00,27.75,27.75,28.00,27.25,27.00,28.50,28.75,29.25,29.75,30.25,29.75,29.50,27.50,29.25,30.00,30.50,30.75,30.50,30.75,29.75,28.00,27.50,27.25,27.75,29.25,30.25,29.75,29.00,27.75,26.75,25.50,25.50,26.25,29.50,29.50,28.50,26.50,27.00,26.50,25.50,29.50,30.50,29.75,27.75,25.50,26.75,25.75,26.25,30.50,28.00,26.50,25.50,24.25
2025-01-07 01:27:25,42.043843,-4.883132,26.50,26.75,26.00,26.75,26.25,27.00,26.75,25.75,27.25,27.50,27.75,28.00,27.75,28.00,27.50,27.25,28.25,29.00,29.50,30.00,30.25,30.00,29.50,27.00,29.75,30.00,30.25,31.25,31.00,30.25,29.75,27.25,27.25,27.50,27.50,29.00,30.25,30.00,29.25,27.50,27.00,25.75,25.75,25.75,29.75,29.50,28.75,26.50,27.00,26.50,25.75,29.75,30.75,29.50,27.75,25.50,26.75,26.00,26.25,30.50,28.00,26.50,25.00,24.50
2025-01-07 01:27:29,45.083789,6.711820,26.25,26.75,26.75,26.50,26.50,27.00,26.50,25.75,27.00,27.00,28.00,28.25,27.75,27.75,27.75,26.25,28.25,29.00,30.00,30.25,30.00,30.00,29.75,27.75,29.50,30.00,30.50,31.25,30.75,31.00,30.25,28.25,27.25,27.25,28.00,29.00,30.25,30.00,29.25,27.00,26.50,26.00,25.75,26.25,29.75,29.25,28.50,26.00,27.00,26.50,26.00,29.50,30.50,29.25,27.75,26.25,26.25,25.75,25.75,30.50,28.25,26.50,25.50,24.75
2025-01-07 01:27:32,45.503628,-3.277439,26.00,26.25,26.25,26.00,27.00,26.75,26.25,26.50,26.50,27.25,27.50,27.50,27.75,28.00,27.00,26.25,28.00,28.75,29.25,29.50,30.25,30.25,29.50,27.50,29.50,29.75,30.25,30.75,31.50,31.00,30.00,28.25,27.75,27.00,27.00,28.75,30.50,29.75,29.00,27.75,26.50,25.25,25.75,26.00,29.75,29.25,29.25,26.25,26.25,26.25,26.00,29.75,30.75,29.25,27.75,25.75,26.25,25.75,25.75,30.00,28.25,26.50,25.25,24.50
2025-01-07 01:27:35,49.061017,1.078300,26.75,26.75,26.25,26.50,26.75,27.00,26.00,26.00,27.25,27.00,27.00,27.75,27.75,27.25,27.50,26.50,28.25,29.00,29.00,30.25,30.25,30.00,29.75,27.50,29.00,30.00,30.50,30.75,31.00,30.75,29.50,28.00,26.75,26.50,27.50,29.00,30.50,30.00,29.25,28.00,26.25,25.75,25.50,26.50,30.00,29.75,29.25,26.75,26.75,26.25,26.00,29.50,31.00,29.75,28.00,26.25,27.00,25.75,26.25,29.75,28.50,26.75,25.25,24.25
2025-01-07 01:27:38,44.094224,0.425353,26.75,26.50,26.75,26.50,26.25,27.25,26.75,25.75,27.00,27.50,27.50,27.50,27.25,27.25,27.25,26.25,28.50,28.50,28.75,29.00,29.75,29.50,29.00,27.50,29.25,29.50,30.50,30.50,30.50,30.25,29.75,27.75,26.75,26.75,27.75,28.50,30.50,29.75,29.50,27.25,26.50,25.75,25.75,26.75,29.50,29.25,28.50,25.75,27.00,26.25,26.00,30.00,30.00,28.75,27.00,25.50,26.50,26.00,26.25,30.00,27.25,25.50,25.50,24.50
2025-01-07 01:27:41,42.492095,5.803749,26.50,26.25,26.25,26.75,26.50,26.50,26.25,25.75,26.75,26.75,26.75,27.75,27.25,27.25,27.50,26.25,28.00,28.50,29.25,29.50,29.00,29.25,29.00,27.00,29.50,29.50,29.75,30.75,30.25,30.50,29.50,27.50,26.75,26.50,27.00,28.25,30.25,29.75,29.25,27.00,26.75,26.00,25.50,26.25,29.50,29.00,28.50,26.00,26.75,26.25,26.00,30.00,30.00,29.00,27.00,25.25,26.25,25.75,26.00,30.00,27.25,25.75,24.50,24.25
2025-01-07 01:27:44,47.832417,7.089106,26.00,26.00,26.00,26.00,26.50,26.50,26.25,25.25,26.75,26.75,27.25,27.25,27.25,27.50,27.00,26.25,28.00,28.25,29.00,29.25,29.75,29.25,28.50,26.75,29.00,29.50,30.25,30.25,30.25,30.00,29.75,27.50,26.25,26.50,27.00,28.25,30.25,29.75,28.75,27.00,26.25,25.50,25.50,26.00,29.25,29.25,28.25,25.75,26.75,26.25,25.50,30.00,30.00,28.50,26.25,24.50,26.25,25.50,26.00,29.50,27.25,25.75,24.50,24.25
2025-01-07 01:27:47,41.460748,1.797176,26.00,26.25,26.25,26.25,26.00,26.50,26.75,25.75,26.50,26.75,27.00,27.25,27.25,27.50,27.25,25.75,27.75,28.50,28.75,29.25,29.25,29.00,28.75,27.25,29.25,29.50,29.75,30.50,30.00,30.50,29.25,27.25,26.50,26.25,26.75,28.25,30.00,30.00,28.75,26.75,26.50,25.75,25.00,26.00,29.50,28.75,28.25,26.00,26.50,26.00,25.50,30.00,30.25,28.50,26.50,25.50,26.25,25.50,26.00,29.25,27.25,25.50,24.75,24.50
2025-01-07 01:27:50,45.762834,3.202254,26.25,26.00,25.75,25.50,26.25,26.25,26.50,25.25,26.25,26.75,27.00,26.75,27.00,27.50,26.75,26.00,27.75,28.25,28.50,29.25,29.50,29.00,28.75,26.75,29.00,29.75,30.00,30.25,30.00,29.75,28.50,27.50,27.00,27.00,27.25,28.50,29.75,29.00,28.75,26.75,26.25,25.50,25.25,26.00,29.50,28.75,28.25,25.50,26.25,25.50,25.50,29.50,29.75,28.25,26.50,25.00,26.00,25.25,25.75,29.50,27.50,25.25,25.00,23.50
2025-01-07 01:27:53,43.488684,1.306048,26.00,26.25,26.00,25.75,25.75,25.75,25.50,25.00,26.00,26.75,27.00,27.25,27.00,27.00,26.75,26.75,28.00,28.25,29.00,29.00,29.00,28.75,28.50,26.50,28.75,29.00,30.00,30.00,30.25,30.00,29.00,27.50,26.75,26.25,27.25,28.00,29.75,29.25,28.50,26.75,25.75,25.00,25.00,25.75,29.00,28.75,27.75,26.25,26.25,25.75,25.50,29.50,29.75,28.25,26.75,25.25,26.25,25.25,25.75,28.75,27.00,25.00,25.00,23.75
2025-01-07 01:27:57,50.809507,5.702279,26.75,25.75,25.75,26.25,26.50,26.00,25.75,25.50,26.50,26.75,27.50,27.75,27.00,27.50,26.75,25.75,28.00,28.50,29.00,29.00,29.50,29.25,28.50,27.00,29.25,29.25,29.75,30.25,30.25,30.00,29.50,27.25,26.00,26.25,26.50,27.75,30.00,29.50,28.50,26.75,26.25,25.25,25.25,25.75,29.25,29.25,28.25,25.50,26.50,26.50,25.50,30.00,30.25,29.00,26.50,25.25,26.50,25.75,25.75,30.00,27.25,25.50,24.25,24.00
2025-01-07 01:28:00,42.056572,5.939247,26.25,26.25,25.75,26.50,27.00,26.75,26.25,25.75,27.00,26.50,27.00,27.00,27.25,27.50,27.25,26.25,28.00,28.50,28.75,29.00,29.50,29.25,29.00,27.00,29.00,29.50,30.25,30.25,30.50,30.50,29.50,27.75,26.75,26.00,26.50,28.25,29.75,29.50,29.00,27.25,27.00,25.75,25.25,26.25,29.25,29.00,28.25,26.25,26.75,26.50,25.75,30.25,30.00,29.00,26.50,25.50,26.75,25.75,25.75,29.50,27.50,25.50,25.25,24.00
2025-01-07 01:28:05,50.979905,5.114908,26.25,26.25,26.50,26.50,26.25,26.50,26.50,26.25,26.75,27.00,27.50,27.50,27.50,27.50,27.50,26.50,28.25,28.50,29.50,29.25,30.00,30.00,29.75,27.50,29.50,29.75,30.50,30.75,30.75,30.50,30.50,28.25,28.25,28.25,28.25,29.00,30.25,30.25,30.00,28.00,26.75,25.75,26.00,26.00,29.25,29.75,29.25,27.00,26.75,26.75,25.75,28.75,30.75,30.00,28.50,25.50,26.50,26.00,26.25,29.50,28.75,27.25,25.50,25.00
2025-01-07 01:28:09,44.214974,9.979207,25.75,26.00,25.75,26.25,26.50,26.25,25.75,25.75,27.00,27.00,27.50,27.00,27.75,26.50,27.00,26.50,28.50,28.25,28.75,29.00,29.25,29.25,28.75,26.75,29.50,29.50,30.75,30.50,30.50,30.25,29.75,28.00,27.00,27.00,28.25,29.00,30.50,29.50,29.00,27.50,26.50,25.50,25.50,26.25,29.50,29.50,28.50,26.50,26.50,26.00,25.50,29.00,30.50,28.75,26.75,25.50,26.50,25.75,26.25,29.75,27.75,26.25,24.50,24.25
2025-01-07 01:28:12,49.343933,-4.040586,26.00,26.25,25.75,27.00,27.00,26.75,26.50,25.50,27.00,26.75,27.25,27.25,27.00,27.50,27.25,26.50,28.25,28.50,28.75,29.00,29.50,29.50,29.25,27.75,29.25,29.50,30.50,30.50,30.25,30.50,29.50,27.75,26.50,27.00,28.00,29.50,30.50,29.75,29.25,27.25,26.50,26.25,25.50,26.25,29.75,29.50,28.25,25.75,27.00,26.50,25.50,29.25,30.50,29.00,27.50,26.00,26.50,26.25,26.00,29.50,28.50,26.75,24.75,24.50
2025-01-07 01:28:15,48.196266,-1.739650,26.25,26.50,26.50,26.50,25.75,26.25,25.50,25.25,27.25,27.00,27.25,27.50,27.25,27.00,27.00,26.50,28.25,28.50,28.50,29.00,29.25,29.25,28.75,27.25,29.00,29.75,30.25,30.25,30.25,30.25,30.00,28.00,26.75,27.00,28.00,29.50,30.25,29.75,29.25,27.75,26.50,25.75,25.75,26.25,29.50,29.50,28.50,25.75,26.75,26.25,26.00,29.75,30.25,29.00,26.75,26.00,26.25,25.75,26.00,30.25,27.50,26.25,25.25,24.50
2025-01-07 01:28:18,50.017978,0.456390,26.25,26.00,26.25,26.75,26.00,26.75,26.25,25.75,26.75,27.25,27.00,27.25,27.50,27.50,26.50,27.00,28.00,28.50,28.50,29.25,29.50,28.75,29.25,27.50,29.00,29.50,30.50,30.25,30.50,30.50,29.50,27.75,27.00,26.75,27.75,28.75,30.50,29.75,29.25,27.50,26.25,25.50,25.25,26.50,29.50,29.50,28.25,26.25,26.75,26.25,26.00,29.50,30.25,29.25,27.00,25.25,26.75,26.00,26.25,30.25,27.75,26.25,25.00,24.00
2025-01-07 01:28:21,49.746804,8.474866,27.00,27.00,25.75,26.50,26.50,26.50,26.50,25.75,26.00,26.50,27.00,27.25,27.00,27.25,27.00,26.00,28.75,28.00,28.75,29.00,29.25,29.25,29.00,27.50,29.50,29.50,30.00,30.50,30.25,30.00,29.00,27.50,26.50,26.75,27.50,29.50,30.25,29.75,29.25,26.75,26.50,25.50,25.50,27.75,30.00,28.75,28.25,26.25,27.00,26.25,27.00,30.25,29.50,28.00,26.75,25.50,26.50,26.00,26.25,28.75,27.50,25.25,25.25,24.25
2025-01-07 01:28:24,45.637489,5.385787,26.75,27.00,25.75,26.50,26.50,26.00,26.00,25.50,27.00,26.75,27.25,27.00,27.25,27.50,27.50,26.50,27.75,28.25,28.50,28.50,29.50,29.25,28.75,26.50,29.50,29.75,30.25,30.00,30.25,30.00,29.50,27.75,26.75,26.75,27.50,29.50,30.25,29.25,29.00,27.00,26.50,25.75,25.75,26.75,29.50,29.25,28.25,26.25,26.75,26.00,26.25,30.50,30.00,28.50,26.50,25.75,26.75,25.50,26.25,29.50,27.75,25.25,25.25,24.00
2025-01-07 01:28:27,43.708117,3.218353,26.75,26.25,26.50,26.75,26.75,26.00,25.75,25.25,26.75,27.25,27.25,27.50,27.25,27.25,27.00,26.00,28.50,29.00,29.00,29.00,29.75,29.00,29.00,27.25,29.25,30.00,30.00,30.50,30.25,30.25,29.75,28.00,27.25,27.00,27.75,29.25,30.50,29.75,29.00,27.00,26.75,25.50,26.00,26.75,30.00,29.50,28.25,25.75,26.75,26.50,26.25,30.25,29.75,28.75,26.25,25.75,26.25,26.00,26.25,30.25,27.25,25.75,24.75,24.00
2025-01-07 01:28:30,49.769030,4.507933,26.25,26.00,25.50,26.25,26.00,26.50,26.50,26.00,25.50,26.00,26.00,26.75,27.25,27.50,28.25,28.00,26.75,25.75,26.25,28.75,29.00,29.75,29.75,29.75,25.50,26.25,27.25,29.50,29.75,30.25,29.25,29.50,25.25,25.50,28.00,28.25,29.25,29.75,30.75,30.50,26.25,25.50,25.75,25.75,28.00,30.25,31.50,30.00,26.50,26.00,25.25,25.25,27.25,31.00,30.25,28.25,25.50,25.25,25.50,25.50,29.75,29.50,26.25,25.00
2025-01-07 01:28:34,42.013983,-4.324785,26.00,26.25,26.00,26.00,26.50,27.00,26.00,25.75,26.75,26.75,27.00,27.50,27.00,27.50,27.25,26.50,28.00,28.50,28.75,29.25,30.00,29.25,28.75,26.75,29.25,29.25,30.25,30.50,30.50,29.75,29.50,27.50,26.25,25.75,26.00,29.50,30.25,29.25,28.50,26.75,26.00,25.75,25.75,26.75,30.25,30.00,27.25,26.00,27.50,25.75,25.50,28.00,30.50,27.50,26.00,24.75,26.25,26.00,25.00,27.25,29.50,26.00,24.50,24.00
2025-01-07 01:28:37,49.535803,-2.884694,26.50,25.50,26.25,26.75,26.50,26.00,26.00,26.00,26.75,26.75,27.00,27.25,27.50,27.25,26.75,26.00,28.25,28.00,28.75,29.50,29.25,28.50,28.75,26.75,29.25,29.50,30.00,30.25,30.25,29.75,29.00,27.00,26.00,26.00,26.00,29.00,30.25,29.25,28.25,25.75,26.25,25.25,25.50,26.75,30.00,30.25,28.00,25.00,26.25,26.00,25.50,27.25,30.50,28.00,26.25,24.50,26.00,25.50,25.50,26.75,29.75,26.25,25.00,24.00
2025-01-07 01:28:40,49.565101,2.557820,26.50,26.50,25.50,26.50,26.50,26.25,26.00,25.50,27.00,26.75,27.00,27.25,27.25,27.25,27.25,26.25,28.25,28.75,29.00,29.25,29.50,29.75,29.00,26.50,29.00,29.50,30.00,30.25,30.25,29.75,29.00,27.00,26.50,26.00,26.25,27.25,29.75,29.50,28.50,26.00,26.25,25.50,25.25,25.50,29.25,30.00,28.25,25.50,26.75,26.00,25.25,27.50,30.50,28.50,26.50,25.00,26.50,25.75,25.50,28.00,29.00,26.25,24.75,24.25
2025-01-07 01:28:43,42.812552,2.564731,25.75,26.00,26.00,26.50,25.75,25.75,25.25,25.00,26.00,26.00,26.50,26.75,26.75,27.25,26.75,26.25,27.50,28.25,28.75,28.75,29.00,29.00,28.25,26.75,28.25,28.75,29.50,29.25,28.75,29.25,29.00,27.00,25.75,25.25,25.50,28.00,28.50,28.25,28.25,25.75,26.75,25.50,25.00,26.50,29.00,28.75,27.25,25.00,26.50,26.00,25.75,29.75,29.75,26.75,25.25,25.00,26.50,25.50,25.75,28.00,26.50,24.75,24.25,23.50
2025-01-07 01:28:46,44.312534,-2.947845,26.00,26.00,25.75,26.25,26.50,26.25,25.75,25.25,26.00,26.25,26.25,27.00,27.25,27.00,27.00,25.75,27.25,28.25,28.50,29.00,29.50,29.00,28.50,26.75,28.00,28.50,29.00,29.25,29.00,29.00,29.00,27.25,26.00,25.25,25.25,26.50,29.00,28.00,28.50,25.50,26.50,25.25,25.00,26.00,29.25,28.75,27.00,25.50,27.00,26.50,25.50,29.50,29.75,27.25,26.25,24.75,26.25,25.50,25.50,28.75,26.75,25.00,24.50,24.00
2025-01-07 01:28:49,49.918044,1.071666,26.00,26.00,25.50,26.25,26.50,26.00,25.50,25.25,25.75,26.25,26.25,26.25,26.25,26.25,26.50,25.25,27.25,28.00,28.50,29.00,29.00,28.50,27.75,26.75,28.25,28.75,28.75,28.75,28.50,28.75,29.00,26.50,25.75,24.75,24.75,26.25,28.50,27.75,28.25,25.50,26.25,24.50,24.75,26.25,29.00,28.75,27.00,25.00,26.25,25.75,25.25,29.50,29.50,26.50,25.50,24.50,26.25,25.75,25.75,28.50,27.00,24.25,24.25,23.75
